GPSpt,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
110,42060,650,Cardinal Woodpecker,,1,1,
111,42060,710,Chinspot Batis,1,1,2,
111,42060,710,Pied Crow,1,,1,
111,42060,710,Fork-tailed Drongo,1,,1,
111,42060,710,Yellow-breasted Apalis,1,,1,
111,42060,710,White-browed Scrub Robin,1,,1,
111,42060,710,Red-capped Robin-Chat,1,,1,
111,42060,710,White-bellied Sunbird,1,,1,
111,42060,710,Green-backed Camaroptera,2,,2,
111,42060,710,Southern Boubou,2,,2,
111,42060,710,Sombre Greenbul,,1,1,
111,42060,710,Spectacled Weaver,,1,1,
111,42060,710,Rudd's Apalis,,1,1,
111,42060,710,Terrestrial Brownbul,,3,3,
210,42060,853,Rattling Cisticola,1,,1,
210,42060,853,Acacia Pied Barbet,1,,1,
210,42060,853,Common Myna,2,,2,
210,42060,853,House Sparrow,2,,2,
210,42060,853,Red-faced Mousebird,4,,4,
210,42060,853,Southern Fiscal,,1,1,
210,42060,853,Hamerkop,,4,4,
211,42060,905,Yellow-fronted Canary,1,,1,
211,42060,905,Sombre Greenbul,1,,1,
211,42060,905,Southern Grey-headed Sparrow,1,,1,
211,42060,905,House Sparrow,2,,2,
211,42060,905,Southern Fiscal,2,,2,
211,42060,905,Blue Waxbill,2,,2,
211,42060,905,Crowned Lapwing,5,,5,
211,42060,905,European Bee-eater,,1,1,
211,42060,905,Acacia Pied Barbet,,1,1,
211,42060,905,Laughing Dove,,1,1,
211,42060,905,Cape Turtle Dove,,2,2,
212,42060,917,Yellow-fronted Canary,1,,1,
212,42060,917,Southern Grey-headed Sparrow,1,,1,
212,42060,917,Dark-capped Bulbul,2,,2,
212,42060,917,House Sparrow,3,,3,
212,42060,917,Rattling Cisticola, ,2,#VALUE!,
212,42060,917,Yellow-billed Kite,,1,1,
212,42060,917,Southern Fiscal,,1,1,
212,42060,917,Rock Dove,,1,1,
212,42060,917,Red-faced Mousebird,,1,1,
212,42060,917,Crowned Lapwing,,3,3,
213,42060,930,Black-crowned Tchagra,1,,1,
213,42060,930,Southern Grey-headed Sparrow,1,,1,
213,42060,930,Laughing Dove,1,,1,
213,42060,930,White-bellied Sunbird,1,,1,
213,42060,930,House Sparrow,2,,2,
213,42060,930,Blue Waxbill,2,,2,
213,42060,930,Yellow-billed Kite,,1,1,
213,42060,930,Crested Barbet,,1,1,
213,42060,930,Spectacled Weaver,,2,2,
213,42060,930,Crowned Lapwing,,4,4,
214,42060,943,Black-crowned Tchagra,1,,1,
214,42060,943,Rattling Cisticola,1,,1,
214,42060,943,Barn Swallow,1,,1,
214,42060,943,Lesser Striped Swallow,1,,1,
214,42060,943,Red-faced Mousebird,1,,1,
214,42060,943,Laughing Dove,1,,1,
214,42060,943,White-browed Scrub Robin,1,,1,
214,42060,943,House Sparrow,2,,2,
214,42060,943,Cape Glossy Starling,3,,3,
214,42060,943,Yellow-fronted Canary,5,,5,
214,42060,943,Crowned Lapwing,,2,2,
215,42060,958,Yellow-billed Kite,1,,1,
215,42060,958,Barn Swallow,1,,1,
215,42060,958,Spectacled Weaver,2,,2,
215,42060,958,Dark-capped Bulbul,2,,2,
215,42060,958,Yellow-fronted Canary,2,,2,
215,42060,958,House Sparrow,3,,3,
215,42060,958,Black-crowned Tchagra,,1,1,
215,42060,958,Speckled Mousebird,,2,2,
215,42060,958,White-bellied Sunbird,,2,2,
216,42060,1011,Southern Grey-headed Sparrow,1,,1,
216,42060,1011,Dark-capped Bulbul,1,,1,
216,42060,1011,Yellow-fronted Canary,1,,1,
216,42060,1011,House Sparrow,2,,2,
216,42060,1011,Blue Waxbill,2,,2,
216,42060,1011,European Bee-eater,,1,1,
216,42060,1011,Yellow-billed Kite,,1,1,
216,42060,1011,Crowned Lapwing,,2,2,
217,42060,1024,Spectacled Weaver,1,,1,
217,42060,1024,Dark-capped Bulbul,1,,1,
217,42060,1024,Rattling Cisticola,1,,1,
217,42060,1024,Cape Glossy Starling,1,,1,
217,42060,1024,Tawny-flanked Prinia,2,,2,
217,42060,1024,Blue Waxbill,2,,2,
217,42060,1024,Southern Grey-headed Sparrow,2,,2,
217,42060,1024,Yellow-fronted Canary,2,,2,
217,42060,1024,House Sparrow,3,,3,
217,42060,1024,Red-faced Mousebird,4,,4,
217,42060,1024,Black-crowned Tchagra,,1,1,
217,42060,1024,Yellow-billed Kite,,1,1,
217,42060,1024,Crowned Lapwing,,2,2,
406,42060,1655,Barn Swallow,1,,1,
406,42060,1655,Helmeted Guineafowl,1,,1,
406,42060,1655,Yellow-fronted Canary,2,,2,
406,42060,1655,European Bee-eater,,1,1,
406,42060,1655,Spectacled Weaver,,1,1,
406,42060,1655,Fan-tailed Widowbird,,1,1,
418,42060,1708,Fan-tailed Widowbird,,1,1,
419,42060,1720,Barn Swallow,1,,1,
419,42060,1720,Fan-tailed Widowbird,1,,1,
419,42060,1720,African Reed Warbler,2,,2,
420,42060,1733,Acrocephalus spp,1,,1,
421,42060,1745,,,,0,
422,42060,1758,Acrocephalus spp,1,,1,
422,42060,1758,Little Rush Warbler,1,,1,
423,42060,1617,,,,0,
424,42060,1630,Barn Swallow,1,,1,
424,42060,1630,Red-collared Widowbird,1,,1,
424,42060,1630,Cape Turtle Dove,2,,2,
425,42060,1643,,,,0,
36,42061,1833,Red-billed Oxpecker,1,,1,
36,42061,1833,Rattling Cisticola,2,,2,
36,42061,1833,Blue Waxbill,2,,2,
36,42061,1833,Fork-tailed Drongo,,1,1,
36,42061,1833,Cape Glossy Starling,,1,1,
36,42061,1833,Cardinal Woodpecker,,1,1,
36,42061,1833,Striped Kingfisher,,1,1,
36,42061,1833,Helmeted Guineafowl,,5,5,
93,42061,518,Dark-capped Bulbul,1,,1,
93,42061,518,Sombre Greenbul,1,,1,
93,42061,518,Rattling Cisticola,1,,1,
93,42061,518,White-browed Scrub Robin,3,,3,
93,42061,518,Brown-hooded Kingfisher,,1,1,
93,42061,518,Cardinal Woodpecker,,1,1,
93,42061,518,Terrestrial Brownbul,,1,1,
93,42061,518,Black-crowned Tchagra,,1,1,
94,42061,536,White-bellied Sunbird,1,,1,
94,42061,536,Rattling Cisticola,1,,1,
94,42061,536,Golden-breasted Bunting,1,,1,
94,42061,536,White-browed Scrub Robin,2,,2,
94,42061,536,Fork-tailed Drongo,3,,3,
94,42061,536,Dark-capped Bulbul,3,,3,
94,42061,536,Sombre Greenbul,,1,1,
94,42061,536,Rudd's Apalis,,1,1,
94,42061,536,Southern Black Tit,,2,2,
95,42061,553,White-browed Scrub Robin,1,,1,
95,42061,553,Sombre Greenbul,1,,1,
95,42061,553,Chinspot Batis,1,,1,
95,42061,553,White-bellied Sunbird,1,,1,
95,42061,553,Southern Black Tit,2,,2,
95,42061,553,Dark-capped Bulbul,3,,3,
95,42061,553,African Paradise Flycatcher,,1,1,
95,42061,553,Terrestrial Brownbul,,2,2,
96,42061,613,Black-headed Oriole,1,,1,
96,42061,613,Black Cuckooshrike,1,,1,
96,42061,613,Green-backed Camaroptera,1,,1,
96,42061,613,Dark-capped Bulbul,1,,1,
96,42061,613,White-browed Scrub Robin,1,,1,
96,42061,613,White-bellied Sunbird,1,,1,
96,42061,613,Sombre Greenbul,1,,1,
96,42061,613,Red-eyed Dove,1,,1,
96,42061,613,Spotted Flycatcher,1,,1,
96,42061,613,Acacia Pied Barbet,1,,1,
96,42061,613,Golden-tailed Woodpecker,1,,1,
96,42061,613,Woodland Kingfisher,2,,2,
96,42061,613,Chinspot Batis,,1,1,
96,42061,613,Cardinal Woodpecker,,1,1,
96,42061,613,Crested Francolin,,2,2,
97,42061,624,Fork-tailed Drongo,1,3,4,
97,42061,624,Cardinal Woodpecker,1,,1,
97,42061,624,Scarlet-chested Sunbird,1,,1,
97,42061,624,Green-backed Camaroptera,1,,1,
97,42061,624,Southern Black Tit,1,,1,
97,42061,624,Sombre Greenbul,1,,1,
97,42061,624,White-bellied Sunbird,1,,1,
97,42061,624,Chinspot Batis,2,,2,
97,42061,624,White-browed Scrub Robin,2,,2,
97,42061,624,Brown-crowned Tchagra,,1,1,
97,42061,624,Orange-breasted Bushshrike,,1,1,
98,42061,720,Kurrichane Thrush,1,,1,
98,42061,720,Green-backed Camaroptera,1,,1,
98,42061,720,Fork-tailed Drongo,1,,1,
98,42061,720,Yellow-breasted Apalis,1,,1,
98,42061,720,Spotted Flycatcher,1,,1,
98,42061,720,White-browed Scrub Robin,1,,1,
98,42061,720,African Paradise Flycatcher,1,,1,
98,42061,720,Terrestrial Brownbul,2,,2,
98,42061,720,White-bellied Sunbird,2,,2,
98,42061,720,Red-eyed Dove,,1,1,
98,42061,720,Brown-hooded Kingfisher,,1,1,
99,42061,738,Green-backed Camaroptera,1,,1,
99,42061,738,Sombre Greenbul,1,,1,
99,42061,738,White-bellied Sunbird,1,,1,
99,42061,738,White-browed Scrub Robin,,2,2,
99,42061,738,Spectacled Weaver,,2,2,
100,42061,700,White-bellied Sunbird,1,1,2,
100,42061,700,Spotted Thick-knee,1,,1,
100,42061,700,African Paradise Flycatcher,1,,1,
100,42061,700,Black-backed Puffback,1,,1,
100,42061,700,Woodland Kingfisher,1,,1,
100,42061,700,Dark-capped Bulbul,2,,2,
100,42061,700,African Firefinch,2,,2,
100,42061,700,White-browed Scrub Robin,,1,1,
100,42061,700,Rattling Cisticola,,1,1,
100,42061,700,Golden-breasted Bunting,,1,1,
100,42061,700,Southern Boubou,,1,1,
100,42061,700,Long-billed Crombec,,1,1,
102,42061,643,Sombre Greenbul,1,,1,
102,42061,643,White-bellied Sunbird,1,,1,
102,42061,643,Fork-tailed Drongo,2,,2,
102,42061,643,Southern Black Tit,2,,2,
102,42061,643,Terrestrial Brownbul,2,,2,
102,42061,643,Purple-banded Sunbird,2,,2,
102,42061,643,Dark-capped Bulbul,3,,3,
102,42061,643,Golden-breasted Bunting,,1,1,
102,42061,643,Brown-hooded Kingfisher,,1,1,
102,42061,643,White-browed Scrub Robin,,1,1,
102,42061,643,Southern Boubou,,2,2,
102,42061,643,Gorgeous Bushshrike,,2,2,
200,42061,807,Barn Swallow,1,,1,
200,42061,807,Southern Grey-headed Sparrow,1,,1,
200,42061,807,Red-backed Shrike,1,,1,
200,42061,807,Cape Turtle Dove,1,,1,
200,42061,807,House Sparrow,6,,6,
200,42061,807,Rattling Cisticola,,1,1,
200,42061,807,Southern Fiscal,,1,1,
200,42061,807,Rufous-naped Lark,,2,2,
200,42061,807,Crowned Lapwing,,2,2,
200,42061,807,Common Myna,,3,3,
201,42061,820,White-browed Scrub Robin,1,,1,
201,42061,820,Southern Fiscal,1,,1,
201,42061,820,House Sparrow,2,,2,
201,42061,820,Southern Grey-headed Sparrow,3,,3,
201,42061,820,Laughing Dove,,1,1,
201,42061,820,Scarlet-chested Sunbird,,1,1,
201,42061,820,Cape Glossy Starling,,1,1,
201,42061,820,Yellow-fronted Canary,,1,1,
201,42061,820,Golden-breasted Bunting,,2,2,
201,42061,820,Crowned Lapwing,,2,2,
202,42061,832,Yellow-fronted Canary,1,,1,
202,42061,832,Rattling Cisticola,1,,1,
202,42061,832,Red-backed Shrike,1,,1,
202,42061,832,Blue Waxbill,1,,1,
202,42061,832,Black-crowned Tchagra,1,,1,
202,42061,832,Barn Swallow,2,,2,
202,42061,832,Scarlet-chested Sunbird,2,,2,
202,42061,832,House Sparrow,3,,3,
202,42061,832,Laughing Dove,,1,1,
202,42061,832,Long-billed Crombec,,1,1,
202,42061,832,Brown-hooded Kingfisher,,1,1,
202,42061,832,Golden-breasted Bunting,,1,1,
202,42061,832,Crowned Lapwing,,2,2,
203,42061,844,Southern Fiscal,1,,1,
203,42061,844,Barn Swallow,1,,1,
203,42061,844,Southern Grey-headed Sparrow,2,,2,
203,42061,844,Blue Waxbill,2,,2,
203,42061,844,Cape Glossy Starling,,1,1,
203,42061,844,Laughing Dove,,1,1,
203,42061,844,House Sparrow,,1,1,
203,42061,844,Crowned Lapwing,,1,1,
204,42061,858,Rattling Cisticola,1,,1,
204,42061,858,Southern Grey-headed Sparrow,2,1,3,
204,42061,858,Long-billed Crombec,2,,2,
204,42061,858,Blue Waxbill,2,,2,
204,42061,858,House Sparrow,2,,2,
204,42061,858,Black-crowned Tchagra,,1,1,
204,42061,858,European Bee-eater,,1,1,
204,42061,858,Cape Glossy Starling,,2,2,
204,42061,858,Crowned Lapwing,,2,2,
205,42061,912,Brubru,1,,1,
205,42061,912,Cape Glossy Starling,1,,1,
205,42061,912,Barn Swallow,1,,1,
205,42061,912,House Sparrow,1,,1,
205,42061,912,Rattling Cisticola,2,,2,
205,42061,912,Red-winged Starling,2,,2,
205,42061,912,Blue Waxbill,2,,2,
205,42061,912,Southern Grey-headed Sparrow,3,,3,
205,42061,912,Black-collared Barbet,,1,1,
205,42061,912,Laughing Dove,,1,1,
205,42061,912,Crowned Lapwing,,3,3,
206,42061,925,Yellow-fronted Canary,1,,1,
206,42061,925,Rattling Cisticola,1,,1,
206,42061,925,Dark-capped Bulbul,1,,1,
206,42061,925,House Sparrow,2,,2,
206,42061,925,Laughing Dove,,1,1,
206,42061,925,European Bee-eater,,1,1,
206,42061,925,Cape Glossy Starling,,1,1,
207,42061,938,Barn Swallow,1,,1,
207,42061,938,Rattling Cisticola,1,,1,
207,42061,938,Red-backed Shrike,1,,1,
207,42061,938,Common Myna,1,,1,
207,42061,938,Yellow-fronted Canary,1,,1,
207,42061,938,Green-winged Pytilia,1,,1,
207,42061,938,Cape Glossy Starling, ,1,#VALUE!,
207,42061,938,Violet-backed Starling,,1,1,
207,42061,938,House Sparrow,,2,2,
208,42061,951,Rattling Cisticola,1,,1,
208,42061,951,Southern Fiscal,,1,1,
208,42061,951,Acacia Pied Barbet,,1,1,
208,42061,951,Speckled Mousebird,,2,2,
208,42061,951,Green Wood-Hoopoe,,3,3,
208,42061,951,Crowned Lapwing,,5,5,
427,42061,1800,Barn Swallow,3,2,5,
427,42061,1800,Pin-tailed Whydah,,1,1,
428,42061,1747,Barn Swallow,,2,2,
429,42061,1735,Little Rush Warbler,1,,1,
429,42061,1735,Barn Swallow, ,3,#VALUE!,
430,42061,1722,Barn Swallow,5,2,7,
430,42061,1722,Dark-capped Bulbul,,1,1,
430,42061,1722,Cape Turtle Dove,,1,1,
431,42061,1709,Lesser Striped Swallow,1,,1,
431,42061,1709,Emerald-spotted Wood Dove,1,,1,
431,42061,1709,Barn Swallow,2,1,3,
431,42061,1709,Dark-capped Bulbul,2,,2,
431,42061,1709,Red-collared Widowbird,2,,2,
431,42061,1709,Common Waxbill,2,,2,
431,42061,1709,Pin-tailed Whydah,2,,2,
432,42061,1656,Barn Swallow,2,,2,
432,42061,1656,Lesser Striped Swallow,2,,2,
432,42061,1656,Yellow-fronted Canary,,1,1,
432,42061,1656,European Bee-eater,,2,2,
433,42061,1643,Dark-capped Bulbul,1,,1,
433,42061,1643,Barn Swallow,2,,2,
434,42061,1630,Pin-tailed Whydah,,1,1,
434,42061,1630,Sombre Greenbul,,2,2,
435,42061,1617,Dark-capped Bulbul,2,,2,
442,42061,1813,Hadada Ibis,,2,2,
130,42062,529,Sombre Greenbul,1,,1,
130,42062,529,Dark-capped Bulbul,1,,1,
130,42062,529,White-browed Scrub Robin,1,,1,
130,42062,529,Fork-tailed Drongo,2,,2,
130,42062,529,Gorgeous Bushshrike,,2,2,
130,42062,529,Southern Boubou,,2,2,
130,42062,529,Southern Grey-headed Sparrow,,2,2,
130,42062,529,Crested Francolin,,2,2,
131,42062,543,African Paradise Flycatcher,1,1,2,
131,42062,543,Sombre Greenbul,2,,2,
131,42062,543,Rudd's Apalis,,1,1,
131,42062,543,Fork-tailed Drongo,,1,1,
131,42062,543,Terrestrial Brownbul,,2,2,
131,42062,543,Gorgeous Bushshrike,,2,2,
131,42062,543,Southern Boubou,,2,2,
132,42062,559,White-bellied Sunbird,1,,1,
132,42062,559,White-browed Scrub Robin,1,,1,
132,42062,559,Long-billed Crombec,1,,1,
132,42062,559,Yellow-breasted Apalis,1,,1,
132,42062,559,Red-fronted Tinkerbird,1,,1,
132,42062,559,Sombre Greenbul,2,,2,
132,42062,559,Dark-capped Bulbul,3,,3,
132,42062,559,Speckled Mousebird,3,,3,
132,42062,559,Cape Turtle Dove,,1,1,
132,42062,559,Southern Boubou,,1,1,
132,42062,559,Fork-tailed Drongo,,2,2,
132,42062,559,Terrestrial Brownbul,,2,2,
133,42062,617,Sombre Greenbul,1,1,2,
133,42062,617,Rudd's Apalis,1,,1,
133,42062,617,White-bellied Sunbird,1,,1,
133,42062,617,White-browed Robin-Chat,1,,1,
133,42062,617,Terrestrial Brownbul,2,,2,
133,42062,617,Fork-tailed Drongo,,1,1,
133,42062,617,Violet-backed Starling,,1,1,
133,42062,617,Southern Boubou,,2,2,
134,42062,631,Red-capped Robin-Chat,1,,1,
134,42062,631,Green-backed Camaroptera,1,,1,
134,42062,631,Willow Warbler,1,,1,
134,42062,631,Violet-backed Starling,1,,1,
134,42062,631,White-bellied Sunbird,1,,1,
134,42062,631,Sombre Greenbul,2,,2,
134,42062,631,African Firefinch,2,,2,
134,42062,631,White-browed Scrub Robin,3,,3,
134,42062,631,Terrestrial Brownbul,3,,3,
134,42062,631,Chinspot Batis,,1,1,
134,42062,631,Southern Boubou,,2,2,
134,42062,631,Fork-tailed Drongo,,2,2,
135,42062,650,Southern Boubou,1,1,2,
135,42062,650,White-browed Scrub Robin,1,1,2,
135,42062,650,Red-eyed Dove,1,,1,
135,42062,650,White-bellied Sunbird,1,,1,
135,42062,650,Long-billed Crombec,1,,1,
135,42062,650,Emerald-spotted Wood Dove,1,,1,
135,42062,650,Green-backed Camaroptera,1,,1,
135,42062,650,Fork-tailed Drongo,2,,2,
135,42062,650,Yellow-fronted Canary,2,,2,
135,42062,650,Terrestrial Brownbul,5,,5,
135,42062,650,Common Scimitarbill,,1,1,
135,42062,650,Levaillant's Cuckoo,,1,1,
135,42062,650,Crested Francolin,,2,2,
135,42062,650,Black-collared Barbet,,2,2,
136,42062,705,White-browed Scrub Robin,1,,1,
136,42062,705,Golden-tailed Woodpecker,1,,1,
136,42062,705,Dark-capped Bulbul,1,,1,
136,42062,705,Southern Boubou,2,1,3,
136,42062,705,Sombre Greenbul,2,,2,
136,42062,705,Terrestrial Brownbul,2,,2,
136,42062,705,Red-eyed Dove,,1,1,
137,42062,731,White-browed Scrub Robin,1,,1,
137,42062,731,White-bellied Sunbird,1,,1,
137,42062,731,Dark-capped Bulbul,3,,3,
137,42062,731,Southern Boubou,,1,1,
137,42062,731,Red-eyed Dove,,1,1,
138,42062,748,White-browed Scrub Robin,1,1,2,
138,42062,748,Sombre Greenbul,1,1,2,
138,42062,748,European Bee-eater,1,,1,
138,42062,748,Green-backed Camaroptera,1,,1,
138,42062,748,Blue Waxbill,1,,1,
138,42062,748,Southern Boubou,2,2,4,
138,42062,748,Dark-capped Bulbul,3,,3,
385,42062,813,Southern Red Bishop,1,,1,
385,42062,813,House Sparrow,1,,1,
385,42062,813,Southern Grey-headed Sparrow,2,,2,
385,42062,813,Rattling Cisticola,2,,2,
385,42062,813,Tawny-flanked Prinia,2,,2,
385,42062,813,Yellow-fronted Canary,2,,2,
385,42062,813,Southern Boubou,,1,1,
386,42062,825,Barn Swallow,1,,1,
386,42062,825,Rattling Cisticola,1,,1,
386,42062,825,House Sparrow,2,1,3,
386,42062,825,Southern Red Bishop,2,,2,
386,42062,825,Bronze Mannikin,3,,3,
386,42062,825,Dark-capped Bulbul,,1,1,
386,42062,825,Spectacled Weaver,,1,1,
386,42062,825,Red-faced Mousebird,,12,12,
387,42062,838,Blue Waxbill,1,,1,
387,42062,838,Rattling Cisticola,1,,1,
387,42062,838,Long-billed Crombec,1,,1,
387,42062,838,White-browed Scrub Robin,1,,1,
387,42062,838,Black-crowned Tchagra,1,,1,
387,42062,838,Red-backed Shrike,1,,1,
387,42062,838,Southern Masked Weaver,2,,2,
387,42062,838,Yellow-fronted Canary,2,,2,
387,42062,838,Southern Grey-headed Sparrow,2,,2,
387,42062,838,Chinspot Batis,2,,2,
387,42062,838,Southern Boubou,,1,1,
387,42062,838,Cape Glossy Starling,,1,1,
387,42062,838,Bronze Mannikin,,2,2,
388,42062,851,Scarlet-chested Sunbird,1,,1,
388,42062,851,Barn Swallow,1,,1,
388,42062,851,House Sparrow,1,,1,
388,42062,851,Blue Waxbill,1,,1,
388,42062,851,Yellow-fronted Canary,2,,2,
388,42062,851,Acacia Pied Barbet,,1,1,
388,42062,851,Chinspot Batis,,2,2,
388,42062,851,Cape Glossy Starling,,2,2,
388,42062,851,Sombre Greenbul,,2,2,
389,42062,903,Acacia Pied Barbet,1,,1,
389,42062,903,Blue Waxbill,1,,1,
389,42062,903,Southern Masked Weaver,1,,1,
389,42062,903,Tawny-flanked Prinia,2,,2,
389,42062,903,Yellow-fronted Canary,6,,6,
389,42062,903,Chinspot Batis,,1,1,
389,42062,903,Red-capped Robin-Chat,,1,1,
389,42062,903,House Sparrow,,1,1,
389,42062,903,Southern Fiscal,,1,1,
389,42062,903,Rattling Cisticola,,1,1,
389,42062,903,Dark-capped Bulbul,,1,1,
390,42062,956,Rattling Cisticola,1,,1,
390,42062,956,House Sparrow,2,1,3,
390,42062,956,Yellow-fronted Canary,2,1,3,
390,42062,956,Red-backed Shrike,,1,1,
391,42062,942,Cape Glossy Starling,1,,1,
391,42062,942,Rattling Cisticola,2,,2,
391,42062,942,Red-backed Shrike,2,,2,
391,42062,942,Yellow-fronted Canary,3,,3,
391,42062,942,Blue Waxbill,3,,3,
391,42062,942,Acacia Pied Barbet,,1,1,
391,42062,942,Crowned Lapwing,,3,3,
392,42062,930,Yellow-fronted Canary,1,,1,
392,42062,930,Red-backed Shrike,1,,1,
392,42062,930,Barn Swallow,2,,2,
392,42062,930,Brubru,,1,1,
393,42062,918,Lesser Striped Swallow,1,,1,
393,42062,918,Red-backed Shrike,1,,1,
393,42062,918,Rattling Cisticola,1,,1,
393,42062,918,Southern Black Tit,1,,1,
393,42062,918,Barn Swallow,5,,5,
393,42062,918,Black-crowned Tchagra,,1,1,
393,42062,918,Tawny-flanked Prinia,,1,1,
393,42062,918,Cardinal Woodpecker,,1,1,
393,42062,918,Fork-tailed Drongo,,1,1,
182,42063,854,Sombre Greenbul,1,,1,
182,42063,854,Fork-tailed Drongo,1,,1,
182,42063,854,Grey-headed Bushshrike,1,,1,
182,42063,854,Speckled Mousebird,1,,1,
182,42063,854,Cardinal Woodpecker,1,,1,
182,42063,854,Yellow-breasted Apalis,1,,1,
182,42063,854,White-browed Scrub Robin,1,,1,
182,42063,854,Rattling Cisticola,1,,1,
182,42063,854,Spotted Flycatcher,2,,2,
182,42063,854,Dark-capped Bulbul,3,2,5,
182,42063,854,Red-faced Mousebird,,1,1,
182,42063,854,Chinspot Batis,,1,1,
182,42063,854,Spectacled Weaver,,1,1,
182,42063,854,Yellow-fronted Tinkerbird,,1,1,
182,42063,854,Emerald-spotted Wood Dove,,1,1,
182,42063,854,Stierling's Wren-Warbler,,1,1,
182,42063,854,Golden-breasted Bunting,,1,1,
182,42063,854,Red-capped Robin-Chat,,1,1,
183,42063,839,Southern Boubou,1,1,2,
183,42063,839,Cardinal Woodpecker,1,,1,
183,42063,839,Yellow-breasted Apalis,1,,1,
183,42063,839,Kurrichane Thrush,1,,1,
183,42063,839,Sombre Greenbul,2,,2,
183,42063,839,Spotted Flycatcher,2,,2,
183,42063,839,Gorgeous Bushshrike,2,,2,
183,42063,839,Red-backed Shrike,2,,2,
183,42063,839,Dark-capped Bulbul,3,,3,
183,42063,839,Emerald-spotted Wood Dove,,1,1,
183,42063,839,Chinspot Batis,,1,1,
184,42063,825,Kurrichane Thrush,1,,1,
184,42063,825,Emerald-spotted Wood Dove,1,,1,
184,42063,825,White-browed Scrub Robin,1,,1,
184,42063,825,Spotted Flycatcher,1,,1,
184,42063,825,Green-backed Camaroptera,1,,1,
184,42063,825,Chinspot Batis,,1,1,
184,42063,825,Brown-hooded Kingfisher,,1,1,
184,42063,825,Sombre Greenbul,,1,1,
184,42063,825,Gorgeous Bushshrike,,2,2,
184,42063,825,Dark-capped Bulbul,,2,2,
185,42063,808,Sombre Greenbul,1,1,2,
185,42063,808,Black-backed Puffback,1,,1,
185,42063,808,Cardinal Woodpecker,1,,1,
185,42063,808,White-browed Scrub Robin,1,,1,
185,42063,808,White-bellied Sunbird,2,,2,
185,42063,808,Brown-hooded Kingfisher,,1,1,
185,42063,808,Emerald-spotted Wood Dove,,1,1,
185,42063,808,Fork-tailed Drongo,,1,1,
185,42063,808,Red-eyed Dove,,1,1,
185,42063,808,Pale Flycatcher,,1,1,
185,42063,808,Yellow-breasted Apalis,,1,1,
186,42063,752,Kurrichane Thrush,1,1,2,
186,42063,752,Sombre Greenbul,1,,1,
186,42063,752,Red-eyed Dove,1,,1,
186,42063,752,Cape Glossy Starling,1,,1,
186,42063,752,White-bellied Sunbird,1,,1,
186,42063,752,White-browed Scrub Robin,1,,1,
186,42063,752,Black-backed Puffback,1,,1,
186,42063,752,Pale Flycatcher,1,,1,
186,42063,752,Dark-capped Bulbul,2,,2,
186,42063,752,Chinspot Batis,,1,1,
186,42063,752,Emerald-spotted Wood Dove,,1,1,
186,42063,752,Southern Boubou,,1,1,
186,42063,752,Yellow-breasted Apalis,,1,1,
187,42063,1017,Fork-tailed Drongo,1,,1,
187,42063,1017,Spotted Flycatcher,1,,1,
187,42063,1017,Golden-tailed Woodpecker,1,,1,
187,42063,1017,Red-backed Shrike,1,,1,
187,42063,1017,Sombre Greenbul,2,,2,
187,42063,1017,Dark-capped Bulbul,2,,2,
187,42063,1017,Emerald-spotted Wood Dove,,1,1,
187,42063,1017,Red-eyed Dove,,1,1,
188,42063,957,African Paradise Flycatcher,1,,1,
188,42063,957,Sombre Greenbul,1,,1,
188,42063,957,White-bellied Sunbird,2,,2,
188,42063,957,Emerald-spotted Wood Dove,,1,1,
188,42063,957,Yellow-fronted Tinkerbird,,1,1,
189,42063,938,Red-backed Shrike,1,1,2,
189,42063,938,Cape Turtle Dove,1,,1,
189,42063,938,Rattling Cisticola,1,,1,
189,42063,938,Southern Boubou,1,,1,
189,42063,938,Sombre Greenbul,1,,1,
189,42063,938,House Sparrow,1,,1,
189,42063,938,Green-winged Pytilia,1,,1,
189,42063,938,Spectacled Weaver,2,1,3,
189,42063,938,Dark-capped Bulbul,2,1,3,
189,42063,938,Red-faced Mousebird,2,,2,
189,42063,938,White-browed Scrub Robin,2,,2,
189,42063,938,African Firefinch,2,,2,
189,42063,938,Acacia Pied Barbet,,1,1,
189,42063,938,Grey-headed Bushshrike,,1,1,
190,42063,922,Fork-tailed Drongo,1,,1,
190,42063,922,Red-backed Shrike,1,,1,
190,42063,922,Rattling Cisticola,1,,1,
190,42063,922,Cardinal Woodpecker,1,,1,
190,42063,922,Southern Black Tit,2,,2,
