GPSpt,Treated,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
34,Yes,20151123,649,Amur Falcon,0,2,2,none
34,Yes,20151123,649,Dark-capped Bulbul,2,1,3,none
34,Yes,20151123,649,Southern Black Tit,0,1,1,none
34,Yes,20151123,649,Orange-breasted Bushshrike,0,1,1,none
34,Yes,20151123,649,Brubru,0,1,1,none
34,Yes,20151123,649,Tawny-flanked Prinia,0,1,1,none
34,Yes,20151123,649,Grey-headed Bushshrike,0,1,1,none
34,Yes,20151123,649,Black Cuckooshrike,0,1,1,none
34,Yes,20151123,649,Yellow-fronted Canary,3,0,3,none
34,Yes,20151123,649,Rattling Cisticola,1,0,1,none
34,Yes,20151123,649,Yellow-throated Petronia,1,0,1,none
34,Yes,20151123,649,Emerald-spotted Wood Dove,1,0,1,none
34,Yes,20151123,649,Yellow-throated Longclaw,1,0,1,none
34,Yes,20151123,649,Black-backed Puffback,1,0,1,none
34,Yes,20151123,649,Croaking Cisticola,1,0,1,none
34,Yes,20151123,950,Fork-tailed Drongo,0,2,2,none
34,Yes,20151123,950,Emerald-spotted Wood Dove,0,2,2,none
34,Yes,20151123,950,Rattling Cisticola,2,1,3,none
34,Yes,20151123,950,Yellow-fronted Canary,2,1,3,none
34,Yes,20151123,950,Striped Kingfisher,0,1,1,none
34,Yes,20151123,950,Black-headed Oriole,0,1,1,none
34,Yes,20151123,950,Amur Falcon,0,1,1,none
34,Yes,20151123,950,African Harrier-Hawk,0,1,1,none
34,Yes,20151123,950,Tawny-flanked Prinia,2,0,2,none
34,Yes,20151123,950,Steppe Buzzard,1,0,1,none
34,Yes,20151123,950,Dark-capped Bulbul,1,0,1,none
34,Yes,20151202,715,Black-crowned Tchagra,0,1,1,none
34,Yes,20151202,715,Black Cuckooshrike,0,1,1,none
34,Yes,20151202,715,Chinspot Batis,0,1,1,none
34,Yes,20151202,715,Cardinal Woodpecker,0,1,1,none
34,Yes,20151202,715,Common Scimitarbill,0,1,1,none
34,Yes,20151202,715,Fork-tailed Drongo,0,1,1,none
34,Yes,20151202,715,Black-bellied Bustard,0,1,1,none
34,Yes,20151202,715,Yellow-fronted Canary,2,0,2,none
34,Yes,20151202,715,Croaking Cisticola,1,0,1,none
34,Yes,20151202,715,Rattling Cisticola,1,0,1,none
34,Yes,20151202,715,Tawny-flanked Prinia,1,0,1,none
34,Yes,20151202,715,Yellow-throated Petronia,1,0,1,none
34,Yes,20151202,715,Spotted Flycatcher,1,0,1,none
34,Yes,20151203,509,Burchells Coucal,0,2,2,none
34,Yes,20151203,509,Yellow-fronted Canary,2,1,3,none
34,Yes,20151203,509,Dark-capped Bulbul,1,1,2,none
34,Yes,20151203,509,African Paradise Flycatcher,0,1,1,none
34,Yes,20151203,509,Yellow-throated Petronia,0,1,1,none
34,Yes,20151203,509,Black-crowned Tchagra,0,1,1,none
34,Yes,20151203,509,Black-bellied Bustard,0,1,1,none
34,Yes,20151203,509,Tawny-flanked Prinia,2,0,2,none
34,Yes,20151203,509,Croaking Cisticola,1,0,1,none
34,Yes,20151203,541,Yellow-fronted Canary,3,9,12,none
34,Yes,20151203,541,Common Buttonquail,0,1,1,none
34,Yes,20151203,541,Tawny-flanked Prinia,0,1,1,none
34,Yes,20151203,541,Black-crowned Tchagra,0,1,1,none
34,Yes,20151203,541,Burchells Coucal,0,1,1,none
34,Yes,20151203,541,White-bellied Sunbird,0,1,1,none
34,Yes,20151203,541,Dark-capped Bulbul,2,0,2,none
34,Yes,20151203,541,Rattling Cisticola,2,0,2,none
34,Yes,20151203,541,Yellow-fronted Canary,1,0,1,none
34,Yes,20151203,541,Yellow-throated Petronia,1,0,1,none
34,Yes,20151203,541,Croaking Cisticola,1,0,1,none
34,Yes,20151211,516,Tawny-flanked Prinia,2,2,4,none
34,Yes,20151211,516,Yellow-throated Petronia,2,1,3,none
34,Yes,20151211,516,Burchells Coucal,1,1,2,none
34,Yes,20151211,516,Rattling Cisticola,0,1,1,none
34,Yes,20151211,516,Black-crowned Tchagra,0,1,1,none
34,Yes,20151211,516,Orange-breasted Bushshrike,0,1,1,none
34,Yes,20151211,516,Black-headed Oriole,0,1,1,none
34,Yes,20151211,516,Yellow-throated Longclaw,0,1,1,none
34,Yes,20151211,516,Croaking Cisticola,0,1,1,none
34,Yes,20151211,516,Black Cuckooshrike,0,1,1,none
34,Yes,20151211,516,Yellow-fronted Canary,3,0,3,none
34,Yes,20151211,516,Emerald-spotted Wood Dove,1,0,1,none
34,Yes,20151211,516,Dark-capped Bulbul,1,0,1,none
34,Yes,20151211,516,African Green Pigeon,1,0,1,none
34,Yes,20151211,830,Black-backed Puffback,0,1,1,none
34,Yes,20151211,830,Dark-capped Bulbul,0,1,1,none
34,Yes,20151211,830,Croaking Cisticola,0,1,1,none
34,Yes,20151211,830,Burchells Coucal,0,1,1,none
34,Yes,20151211,830,Greater Honeyguide,0,1,1,none
34,Yes,20151211,830,Trumpeter Hornbill,0,1,1,none
34,Yes,20151211,830,White-bellied Sunbird,1,0,1,none
34,Yes,20151211,830,Tawny-flanked Prinia,1,0,1,none
33,Yes,20151021,524,Dark-capped Bulbul,1,1,2,none
33,Yes,20151021,524,Burchells Coucal,0,1,1,none
33,Yes,20151021,524,Black-crowned Tchagra,0,1,1,none
33,Yes,20151021,524,Long-billed Crombec,0,1,1,none
33,Yes,20151021,524,Tawny-flanked Prinia,2,0,2,none
33,Yes,20151021,524,Yellow-fronted Canary,2,0,2,none
33,Yes,20151021,725,Rattling Cisticola,0,2,2,none
33,Yes,20151021,725,Tawny-flanked Prinia,0,2,2,none
33,Yes,20151021,725,Brown-crowned Tchagra,0,1,1,none
33,Yes,20151021,725,White-bellied Sunbird,0,1,1,none
33,Yes,20151021,725,Dark-capped Bulbul,2,0,2,none
33,Yes,20151021,725,Black-crowned Tchagra,1,0,1,none
33,Yes,20151021,725,Emerald-spotted Wood Dove,1,0,1,none
33,Yes,20151030,539,Dark-capped Bulbul,3,1,4,none
33,Yes,20151030,539,Tawny-flanked Prinia,0,1,1,none
33,Yes,20151030,539,Fork-tailed Drongo,0,1,1,none
33,Yes,20151030,539,Emerald-spotted Wood Dove,0,1,1,none
33,Yes,20151030,539,Red-eyed Dove,0,1,1,none
33,Yes,20151030,539,Orange-breasted Bushshrike,0,1,1,none
33,Yes,20151030,539,Burchells Coucal,0,1,1,none
33,Yes,20151030,539,Yellow-fronted Canary,3,0,3,none
33,Yes,20151030,539,Yellow-throated Longclaw,2,0,2,none
33,Yes,20151030,539,Rattling Cisticola,2,0,2,none
33,Yes,20151030,659,Rattling Cisticola,0,2,2,none
33,Yes,20151030,659,Dark-capped Bulbul,2,1,3,none
33,Yes,20151030,659,White-bellied Sunbird,1,1,2,none
33,Yes,20151030,659,White-browed Scrub Robin,0,1,1,none
33,Yes,20151030,659,Emerald-spotted Wood Dove,0,1,1,none
33,Yes,20151030,659,Tawny-flanked Prinia,1,0,1,none
33,Yes,20151106,519,Dark-capped Bulbul,2,1,3,none
33,Yes,20151106,519,Rattling Cisticola,1,1,2,none
33,Yes,20151106,519,Yellow-throated Longclaw,0,1,1,none
33,Yes,20151106,519,Cardinal Woodpecker,0,1,1,none
33,Yes,20151106,519,Tawny-flanked Prinia,2,0,2,none
33,Yes,20151106,519,Bearded Woodpecker,1,0,1,none
33,Yes,20151106,741,Barn Swallow,0,1,1,none
33,Yes,20151106,741,Dark-capped Bulbul,0,1,1,none
33,Yes,20151106,741,Tawny-flanked Prinia,1,0,1,none
33,Yes,20151123,526,Tawny-flanked Prinia,1,1,2,none
33,Yes,20151123,526,African Green Pigeon,0,1,1,none
33,Yes,20151123,526,Dark-capped Bulbul,3,0,3,none
33,Yes,20151123,526,Rattling Cisticola,1,0,1,none
33,Yes,20151123,526,White-browed Scrub Robin,1,0,1,none
33,Yes,20151123,830,Rattling Cisticola,1,1,2,none
33,Yes,20151123,830,Tawny-flanked Prinia,0,1,1,none
33,Yes,20151123,830,Yellow-fronted Canary,0,1,1,none
33,Yes,20151123,830,Brown-crowned Tchagra,0,1,1,none
33,Yes,20151123,830,Dark-capped Bulbul,1,0,1,none
33,Yes,20151202,533,Speckled Mousebird,0,3,3,none
33,Yes,20151202,533,Chinspot Batis,0,1,1,none
33,Yes,20151202,533,Burchells Coucal,0,1,1,none
33,Yes,20151202,533,Rattling Cisticola,0,1,1,none
33,Yes,20151202,533,Chinspot Batis,0,1,1,none
33,Yes,20151202,533,Brown-crowned Tchagra,0,1,1,none
33,Yes,20151202,533,White-crested Helmetshrike,3,0,3,none
33,Yes,20151202,533,Tawny-flanked Prinia,2,0,2,none
33,Yes,20151202,533,Dark-capped Bulbul,2,0,2,none
33,Yes,20151202,533,Fork-tailed Drongo,1,0,1,none
33,Yes,20151202,533,Yellow-fronted Canary,1,0,1,none
33,Yes,20151202,904,White-crested Helmetshrike,0,2,2,none
33,Yes,20151202,904,Tawny-flanked Prinia,0,1,1,none
33,Yes,20151202,904,Burchells Coucal,0,1,1,none
33,Yes,20151202,904,Barn Swallow,2,0,2,none
33,Yes,20151211,657,Arrow-marked Babbler,0,4,4,none
33,Yes,20151211,657,Striped Kingfisher,0,2,2,none
33,Yes,20151211,657,Golden-breasted Bunting,0,1,1,none
33,Yes,20151211,657,Rattling Cisticola,3,0,3,none
33,Yes,20151211,657,Emerald-spotted Wood Dove,2,0,2,none
33,Yes,20151211,657,European Bee-eater,2,0,2,none
33,Yes,20151211,657,Sombre Greenbul,2,0,2,none
33,Yes,20151211,657,Yellow-fronted Canary,1,0,1,none
33,Yes,20151211,657,Tawny-flanked Prinia,1,0,1,none
33,Yes,20151211,657,Black-crowned Tchagra,1,0,1,none
33,Yes,20151211,657,Dark-capped Bulbul,1,0,1,none
33,Yes,20151211,1005,Tawny-flanked Prinia,1,1,2,none
33,Yes,20151211,1005,White-bellied Sunbird,0,1,1,none
33,Yes,20151211,1005,Emerald-spotted Wood Dove,0,1,1,none
33,Yes,20151211,1005,White-browed Scrub Robin,0,1,1,none
33,Yes,20151211,1005,Dark-capped Bulbul,2,0,2,none
27,No,20151021,621,Fork-tailed Drongo,0,4,4,none
27,No,20151021,621,Green Wood-Hoopoe,1,2,3,none
27,No,20151021,621,Dark-capped Bulbul,2,1,3,none
27,No,20151021,621,Rattling Cisticola,1,1,2,none
27,No,20151021,621,Tawny-flanked Prinia,1,1,2,none
27,No,20151021,621,White-browed Scrub Robin,0,1,1,none
27,No,20151021,621,Kurrichane Thrush,2,0,2,none
27,No,20151021,621,Orange-breasted Bushshrike,1,0,1,none
27,No,20151021,621,Black Cuckooshrike,1,0,1,none
27,No,20151021,621,Willow Warbler,1,0,1,none
27,No,20151021,621,White-bellied Sunbird,1,0,1,none
27,No,20151021,621,Cardinal Woodpecker,1,0,1,none
27,No,20151021,632,Rattling Cisticola,0,2,2,none
27,No,20151021,632,Dark-capped Bulbul,1,1,2,none
27,No,20151021,632,Tawny-flanked Prinia,1,1,2,none
27,No,20151021,632,Klaass Cuckoo,0,1,1,none
27,No,20151021,632,Yellow-throated Petronia,0,1,1,none
27,No,20151021,632,Black Cuckooshrike,0,1,1,none
27,No,20151021,632,White-crested Helmetshrike,5,0,5,none
27,No,20151021,632,Green Wood-Hoopoe,2,0,2,food in bill
27,No,20151021,632,Emerald-spotted Wood Dove,2,0,2,none
27,No,20151021,632,Kurrichane Thrush,2,0,2,none
27,No,20151021,632,Cardinal Woodpecker,1,0,1,none
27,No,20151030,605,Emerald-spotted Wood Dove,0,2,2,none
27,No,20151030,605,Orange-breasted Bushshrike,0,1,1,none
27,No,20151030,605,Rattling Cisticola,0,1,1,none
27,No,20151030,605,Black Cuckooshrike,0,1,1,none
27,No,20151030,605,Burchells Coucal,0,1,1,none
27,No,20151030,605,Tawny-flanked Prinia,0,1,1,none
27,No,20151030,605,Chinspot Batis,0,1,1,none
27,No,20151030,605,Golden-tailed Woodpecker,0,1,1,none
27,No,20151030,605,Yellow-fronted Canary,2,0,2,none
27,No,20151030,605,Dark-capped Bulbul,2,0,2,none
27,No,20151030,605,African Green Pigeon,1,0,1,none
27,No,20151030,605,White-bellied Sunbird,1,0,1,none
27,No,20151030,605,Cardinal Woodpecker,1,0,1,none
27,No,20151030,638,Dark-capped Bulbul,2,1,3,none
27,No,20151030,638,White-bellied Sunbird,1,1,2,none
27,No,20151030,638,Kurrichane Thrush,1,1,2,none
27,No,20151030,638,Tawny-flanked Prinia,0,1,1,none
27,No,20151030,638,Rattling Cisticola,0,1,1,none
27,No,20151030,638,Emerald-spotted Wood Dove,0,1,1,none
27,No,20151030,638,Black-backed Puffback,0,1,1,none
27,No,20151030,638,Burchells Coucal,0,1,1,none
27,No,20151030,638,African Paradise Flycatcher,0,1,1,none
27,No,20151030,638,Orange-breasted Bushshrike,0,1,1,none
27,No,20151030,638,Yellow-breasted Apalis,0,1,1,none
27,No,20151030,638,Golden-tailed Woodpecker,1,0,1,none
27,No,20151106,544,Chinspot Batis,0,1,1,none
27,No,20151106,544,Dark-capped Bulbul,0,1,1,none
27,No,20151106,544,White-bellied Sunbird,0,1,1,none
27,No,20151106,544,Yellow-breasted Apalis,0,1,1,none
27,No,20151106,544,Brubru,0,1,1,none
27,No,20151106,544,Yellow-throated Petronia,0,1,1,none
27,No,20151106,544,Emerald-spotted Wood Dove,0,1,1,none
27,No,20151106,544,Black-crowned Tchagra,0,1,1,none
27,No,20151106,544,African Green Pigeon,0,1,1,none
27,No,20151106,544,Arrow-marked Babbler,3,0,3,none
27,No,20151106,544,Rattling Cisticola,2,0,2,none
27,No,20151106,544,Yellow-fronted Canary,2,0,2,none
27,No,20151106,544,Cardinal Woodpecker,1,0,1,none
27,No,20151106,544,Black-backed Puffback,1,0,1,none
27,No,20151106,544,Fork-tailed Drongo,1,0,1,none
27,No,20151106,544,Bushveld Pipit,1,0,1,none
27,No,20151106,808,Emerald-spotted Wood Dove,0,2,2,none
27,No,20151106,808,Cardinal Woodpecker,0,1,1,none
27,No,20151106,808,Long-billed Crombec,0,1,1,none
27,No,20151106,808,Southern Black Tit,0,1,1,none
27,No,20151106,808,White-bellied Sunbird,1,0,1,none
27,No,20151106,808,Tawny-flanked Prinia,1,0,1,none
27,No,20151106,808,Black-backed Puffback,1,0,1,none
27,No,20151123,550,Red-faced Mousebird,0,3,3,none
27,No,20151123,550,Dark-capped Bulbul,2,1,3,none
27,No,20151123,550,Black-headed Oriole,0,1,1,none
27,No,20151123,550,Tawny-flanked Prinia,0,1,1,none
27,No,20151123,550,Red-eyed Dove,0,1,1,none
27,No,20151123,550,Emerald-spotted Wood Dove,0,1,1,none
27,No,20151123,550,Scarlet-chested Sunbird,0,1,1,none
27,No,20151123,550,White-browed Scrub Robin,0,1,1,none
27,No,20151123,550,Black-backed Puffback,0,1,1,none
27,No,20151123,550,Black-crowned Tchagra,0,1,1,none
27,No,20151123,550,Yellow-fronted Canary,3,0,3,none
27,No,20151123,550,Kurrichane Thrush,1,0,1,none
27,No,20151123,550,White-bellied Sunbird,1,0,1,none
27,No,20151123,550,Rattling Cisticola,1,0,1,none
27,No,20151123,852,European Bee-eater,0,3,3,none
27,No,20151123,852,Orange-breasted Bushshrike,0,1,1,none
27,No,20151123,852,Tawny-flanked Prinia,0,1,1,none
27,No,20151123,852,Dark-capped Bulbul,4,0,4,none
27,No,20151123,852,Kurrichane Thrush,1,0,1,none
27,No,20151123,852,Emerald-spotted Wood Dove,1,0,1,none
27,No,20151123,852,Yellow-fronted Canary,1,0,1,none
27,No,20151123,852,Spotted Flycatcher,1,0,1,none
27,No,20151123,852,White-bellied Sunbird,1,0,1,none
27,No,20151202,617,Arrow-marked Babbler,0,3,3,none
27,No,20151202,617,Chinspot Batis,1,1,2,none
27,No,20151202,617,Brown-crowned Tchagra,0,1,1,none
27,No,20151202,617,Brubru,0,1,1,none
27,No,20151202,617,Kurrichane Thrush,0,1,1,none
27,No,20151202,617,White-browed Scrub Robin,0,1,1,none
27,No,20151202,617,White-crested Helmetshrike,4,0,4,none
27,No,20151202,617,Dark-capped Bulbul,3,0,3,none
27,No,20151202,617,Speckled Mousebird,2,0,2,none
27,No,20151202,617,Rattling Cisticola,1,0,1,none
27,No,20151202,617,African Hoopoe,1,0,1,none
27,No,20151202,617,Tawny-flanked Prinia,1,0,1,none
27,No,20151202,617,Yellow-fronted Canary,1,0,1,none
27,No,20151202,617,Red-backed Shrike,1,0,1,none
27,No,20151202,617,Violet-backed Starling,1,0,1,none
27,No,20151202,617,Emerald-spotted Wood Dove,1,0,1,none
27,No,20151202,617,Black-headed Oriole,1,0,1,none
27,No,20151202,617,Golden-breasted Bunting,1,0,1,none
27,No,20151202,924,White-bellied Sunbird,0,1,1,none
27,No,20151202,924,White-browed Scrub Robin,0,1,1,none
27,No,20151202,924,Brown-crowned Tchagra,0,1,1,none
27,No,20151202,924,Tawny-flanked Prinia,2,0,2,none
27,No,20151202,924,Common Scimitarbill,1,0,1,none
27,No,20151202,924,Spotted Flycatcher,1,0,1,none
27,No,20151211,727,Red-faced Mousebird,0,2,2,none
27,No,20151211,727,Emerald-spotted Wood Dove,0,2,2,none
27,No,20151211,727,Orange-breasted Bushshrike,0,1,1,none
27,No,20151211,727,Woodland Kingfisher,0,1,1,none
27,No,20151211,727,Black-headed Oriole,0,1,1,none
27,No,20151211,727,African Paradise Flycatcher,0,1,1,none
27,No,20151211,727,White-browed Scrub Robin,0,1,1,none
27,No,20151211,727,Rattling Cisticola,0,1,1,none
27,No,20151211,727,Burchells Coucal,0,1,1,none
27,No,20151211,727,Yellow-fronted Canary,2,0,2,none
27,No,20151211,727,Tawny-flanked Prinia,2,0,2,none
27,No,20151211,727,Dark-capped Bulbul,1,0,1,none
27,No,20151211,727,European Bee-eater,1,0,1,none
27,No,20151211,727,Golden-breasted Bunting,1,0,1,none
27,No,20151211,727,Black Cuckooshrike,1,0,1,none
27,No,20151211,727,Scarlet-chested Sunbird,1,0,1,none
27,No,20151211,727,Chinspot Batis,1,0,1,none
27,No,20151211,727,Fork-tailed Drongo,1,0,1,none
27,No,20151211,1025,Spectacled Weaver,0,2,2,none
27,No,20151211,1025,Orange-breasted Bushshrike,0,1,1,none
27,No,20151211,1025,Black-backed Puffback,0,1,1,none
27,No,20151211,1025,Sombre Greenbul,0,1,1,none
27,No,20151211,1025,Emerald-spotted Wood Dove,1,0,1,none
27,No,20151211,1025,Yellow-fronted Canary,1,0,1,none
27,No,20151211,1025,Tawny-flanked Prinia,1,0,1,none
27,No,20151211,1025,Fork-tailed Drongo,1,0,1,none
27,No,20151211,1025,Black-crowned Tchagra,1,0,1,none
27,No,20151211,1025,White-bellied Sunbird,1,0,1,none
27,No,20151211,1025,Dark-capped Bulbul,1,0,1,none
27,No,20151211,1025,Black-headed Oriole,1,0,1,none
26,No,20151021,541,Southern Masked Weaver,0,18,18,none
26,No,20151021,541,White-crested Helmetshrike,0,3,3,none
26,No,20151021,541,Green Wood-Hoopoe,3,2,5,none
26,No,20151021,541,Bearded Woodpecker,0,2,2,none
26,No,20151021,541,Burchells Coucal,0,2,2,none
26,No,20151021,541,Brown-hooded Kingfisher,0,1,1,none
26,No,20151021,541,Black Cuckooshrike,0,1,1,none
26,No,20151021,541,Long-billed Crombec,0,1,1,none
26,No,20151021,541,Black-backed Puffback,0,1,1,none
26,No,20151021,541,Rattling Cisticola,0,1,1,none
26,No,20151021,541,Arrow-marked Babbler,5,0,5,none
26,No,20151021,541,Yellow-fronted Canary,3,0,3,none
26,No,20151021,541,Red-billed Oxpecker,2,0,2,none
26,No,20151021,541,Dark-capped Bulbul,2,0,2,none
26,No,20151021,541,Cardinal Woodpecker,2,0,2,none
26,No,20151021,541,African Green Pigeon,1,0,1,none
26,No,20151021,541,Kurrichane Thrush,1,0,1,none
26,No,20151021,541,Tawny-flanked Prinia,1,0,1,none
26,No,20151021,541,Emerald-spotted Wood Dove,1,0,1,none
26,No,20151021,541,Fan-tailed Widowbird,1,0,1,none
26,No,20151021,541,Common/African Swift,1,0,1,none
26,No,20151021,707,Chinspot Batis,0,2,2,none
26,No,20151021,707,Fork-tailed Drongo,0,1,1,none
26,No,20151021,707,Rattling Cisticola,3,0,3,none
26,No,20151021,707,Barn Swallow,2,0,2,none
26,No,20151021,707,Dark-capped Bulbul,2,0,2,none
26,No,20151021,707,White-browed Scrub Robin,1,0,1,none
26,No,20151021,707,Tawny-flanked Prinia,1,0,1,none
26,No,20151021,707,Southern Black Tit,1,0,1,none
26,No,20151021,707,Cardinal Woodpecker,1,0,1,none
26,No,20151021,707,White-rumped Swift,1,0,1,none
26,No,20151021,707,African Green Pigeon,1,0,1,none
26,No,20151021,707,Brubru,1,0,1,none
26,No,20151021,707,Black Cuckooshrike,1,0,1,none
26,No,20151030,517,Dark-capped Bulbul,0,2,2,none
26,No,20151030,517,Black-crowned Tchagra,0,2,2,none
26,No,20151030,517,Rattling Cisticola,0,1,1,none
26,No,20151030,517,Orange-breasted Bushshrike,0,1,1,none
26,No,20151030,517,Red-eyed Dove,0,1,1,none
26,No,20151030,517,Scarlet-chested Sunbird,0,1,1,none
26,No,20151030,517,Emerald-spotted Wood Dove,0,1,1,none
26,No,20151030,517,Cardinal Woodpecker,0,1,1,none
26,No,20151030,517,Chinspot Batis,0,1,1,none
26,No,20151030,517,Golden-breasted Bunting,0,1,1,none
26,No,20151030,517,Yellow-fronted Canary,2,0,2,none
26,No,20151030,517,Tawny-flanked Prinia,2,0,2,none
26,No,20151030,517,Fork-tailed Drongo,2,0,2,none
26,No,20151030,717,Golden-tailed Woodpecker,0,2,2,none
26,No,20151030,717,Kurrichane Thrush,0,1,1,none
26,No,20151030,717,Long-billed Crombec,0,1,1,none
26,No,20151030,717,Violet-backed Starling,0,1,1,none
26,No,20151030,717,Emerald-spotted Wood Dove,0,1,1,none
26,No,20151030,717,Orange-breasted Bushshrike,0,1,1,none
26,No,20151030,717,Rattling Cisticola,3,0,3,none
26,No,20151030,717,Dark-capped Bulbul,2,0,2,none
26,No,20151030,717,Cardinal Woodpecker,2,0,2,none
26,No,20151030,717,Tawny-flanked Prinia,1,0,1,none
26,No,20151030,717,Yellow-fronted Canary,1,0,1,none
26,No,20151106,502,Fork-tailed Drongo,0,3,3,none
26,No,20151106,502,Dark-capped Bulbul,0,2,2,none
26,No,20151106,502,Kurrichane Thrush,0,1,1,none
26,No,20151106,502,Emerald-spotted Wood Dove,0,1,1,none
26,No,20151106,502,African Harrier-Hawk,0,1,1,none
26,No,20151106,502,Southern Grey-headed Sparrow,0,1,1,none
26,No,20151106,502,Cardinal Woodpecker,0,1,1,none
26,No,20151106,502,Violet-backed Starling,0,1,1,none
26,No,20151106,502,Yellow-fronted Canary,1,0,1,none
26,No,20151106,502,Tawny-flanked Prinia,1,0,1,none
26,No,20151106,502,Willow Warbler,1,0,1,none
26,No,20151106,502,Rattling Cisticola,1,0,1,none
26,No,20151106,725,Barn Swallow,0,1,1,none
26,No,20151106,725,Tawny-flanked Prinia,1,0,1,none
26,No,20151123,509,Fork-tailed Drongo,0,2,2,none
26,No,20151123,509,Emerald-spotted Wood Dove,0,1,1,none
26,No,20151123,509,Burchells Coucal,0,1,1,none
26,No,20151123,509,African Paradise Flycatcher,0,1,1,none
26,No,20151123,509,Long-billed Crombec,0,1,1,none
26,No,20151123,509,Yellow-fronted Canary,4,0,4,none
26,No,20151123,509,Bronze Mannikin,2,0,2,nest material in bill
26,No,20151123,509,Dark-capped Bulbul,2,0,2,none
26,No,20151123,509,Black-crowned Tchagra,1,0,1,none
26,No,20151123,509,Rattling Cisticola,1,0,1,none
26,No,20151123,509,Bearded Woodpecker,1,0,1,none
26,No,20151123,509,Golden-breasted Bunting,1,0,1,none
26,No,20151123,811,European Bee-eater,0,3,3,none
26,No,20151123,811,Arrow-marked Babbler,0,2,2,none
26,No,20151123,811,Brown-crowned Tchagra,0,1,1,none
26,No,20151123,811,Yellow-throated Petronia,0,1,1,none
26,No,20151123,811,Emerald-spotted Wood Dove,0,1,1,none
26,No,20151123,811,Red-billed Oxpecker,3,0,3,none
26,No,20151123,811,Rattling Cisticola,2,0,2,none
26,No,20151123,811,Fork-tailed Drongo,2,0,2,none
26,No,20151123,811,Kurrichane Thrush,1,0,1,none
26,No,20151123,811,Tawny-flanked Prinia,1,0,1,none
26,No,20151123,811,Black Cuckooshrike,1,0,1,none
26,No,20151123,811,Black-crowned Tchagra,1,0,1,none
26,No,20151123,811,Dark-capped Bulbul,1,0,1,none
26,No,20151123,811,Bearded Woodpecker,1,0,1,none
26,No,20151202,515,Dark-capped Bulbul,2,1,3,none
26,No,20151202,515,Yellow-fronted Canary,3,0,3,none
26,No,20151202,515,Barn Swallow,3,0,3,none
26,No,20151202,515,European Bee-eater,1,0,1,none
26,No,20151202,515,Black-crowned Tchagra,1,0,1,none
26,No,20151202,515,Scarlet-chested Sunbird,1,0,1,none
26,No,20151202,515,Fork-tailed Drongo,1,0,1,none
26,No,20151202,515,Golden-breasted Bunting,1,0,1,none
26,No,20151202,515,Rattling Cisticola,1,0,1,none
26,No,20151202,515,Red-backed Shrike,1,0,1,none
26,No,20151202,515,Tawny-flanked Prinia,1,0,1,none
26,No,20151202,515,Dideric Cuckoo,1,0,1,none
26,No,20151202,842,Rattling Cisticola,2,0,2,none
26,No,20151202,842,Tawny-flanked Prinia,1,0,1,none
26,No,20151211,638,Red-faced Mousebird,0,3,3,none
26,No,20151211,638,Rattling Cisticola,1,1,2,none
26,No,20151211,638,Cape Turtle Dove,0,1,1,none
26,No,20151211,638,Violet-backed Starling,0,1,1,none
26,No,20151211,638,Dark-capped Bulbul,2,0,2,none
26,No,20151211,638,Yellow-fronted Canary,2,0,2,none
26,No,20151211,638,Emerald-spotted Wood Dove,2,0,2,none
26,No,20151211,638,Black-backed Puffback,1,0,1,none
26,No,20151211,638,Scarlet-chested Sunbird,1,0,1,none
26,No,20151211,638,Black-crowned Tchagra,1,0,1,none
26,No,20151211,638,European Bee-eater,1,0,1,none
26,No,20151211,638,Tawny-flanked Prinia,1,0,1,none
26,No,20151211,638,Red-backed Shrike,1,0,1,none
26,No,20151211,638,Fork-tailed Drongo,1,0,1,none
26,No,20151211,638,White-bellied Sunbird,1,0,1,none
26,No,20151211,952,Orange-breasted Bushshrike,0,1,1,none
26,No,20151211,952,Dark-capped Bulbul,2,0,2,none
26,No,20151211,952,Emerald-spotted Wood Dove,1,0,1,none
26,No,20151211,952,Rattling Cisticola,1,0,1,none
26,No,20151211,952,Tawny-flanked Prinia,1,0,1,none
24,Yes,20151021,602,Yellow-fronted Canary,0,2,2,none
24,Yes,20151021,602,Rattling Cisticola,0,2,2,none
24,Yes,20151021,602,Burchells Coucal,0,2,2,none
24,Yes,20151021,602,Sombre Greenbul,0,2,2,none
24,Yes,20151021,602,Chinspot Batis,0,1,1,none
24,Yes,20151021,602,Purple-crested Turaco,0,1,1,none
24,Yes,20151021,602,Dark-capped Bulbul,0,1,1,none
24,Yes,20151021,602,Bearded Woodpecker,0,1,1,none
24,Yes,20151021,602,Black-headed Oriole,0,1,1,none
24,Yes,20151021,602,Grey-headed Bushshrike,0,1,1,none
24,Yes,20151021,602,Kurrichane Thrush,2,0,2,none
24,Yes,20151021,602,Emerald-spotted Wood Dove,2,0,2,none
24,Yes,20151021,602,Rattling Cisticola,1,0,1,none
24,Yes,20151021,648,Southern Black Tit,0,2,2,none
24,Yes,20151021,648,Cape Turtle Dove,0,1,1,none
24,Yes,20151021,648,Black Cuckooshrike,0,1,1,none
24,Yes,20151021,648,Cardinal Woodpecker,0,1,1,none
24,Yes,20151021,648,Emerald-spotted Wood Dove,2,0,2,none
24,Yes,20151021,648,Rattling Cisticola,2,0,2,none
24,Yes,20151021,648,Sombre Greenbul,2,0,2,none
